id,name,count
6418,nato,1
181238,oceanography,3
227372,assassination plan,1
190482,san juana valley,1
216896,pre-credit sequence,1
8746,republicanism,1
8747,diversity,3
159028,cult leader,6
221178,stampede,2
229066,waltzing matilda,1
229067,trampled to death,1
158378,cat vs dog,1
213873,dog cat friendship,1
232802,girl dog relationship,3
159075,miniature people,7
174947,wall safe,1
174953,trashed house,1
174954,aerial shot,1
174959,military dress uniform,1
9806,shrek,1
4149,selbf-doubt,1
219965,nanobots,2
185254,bolivian army,1
185255,"la paz, bolivia",1
160185,marauder,2
161356,law professor,1
207992,under duress,1
238818,police lineup,1
238819,episcopal priest,1
18455,tolerance,2
198536,hmong,1
7993,nancy,1
33774,blood type,1
157314,psychological horror,6
191410,ventriloquism,3
188659,business deal,2
155199,dishonor,2
191365,honor killing,1
220809,young lovers,1
237216,difficult choice,1
6602,veld,1
11123,piano wire,1
33528,clearwater,1
33530, hudson rive,1
33532,polluted river,2
33533,smothers brothers,1
33536, hudson,1
236771,growing apart,1
155503,bookie,9
206809,miraculous event,1
206810,imaginary kingdom,2
206812,nothing goes right,1
159103,mourning,10
236356,death of a son,1
238151,voice over narration,1
238855,title appears in writing,1
10825,lacrosse,2
188303,school mate,1
188305,change of plan,1
197104,all girls school,5
208984,jesse stone,8
163714,tongue,2
186796,town tamer,1
186798,shooting dog,1
33402,wing chun,1
180243,claim jumper,1
6345,docker,1
214516,spelunking,2
215292,anger issues,4
238688,stressed father,1
191005,albuquerque,2
12375,transhumanism,4
164315,boom box,2
164321,rapping,1
164333,crack addict,1
164334,gold tooth,1
173010,evil woman,2
173013,white dress,1
173015,unsent letter,1
173020,medical kit,1
173024,hanging a picture,1
180807,moral transformation,2
213475,wounded horse,1
221224,confused parentage,1
188759,recruitment,2
41388,portrait,4
212746,walter steiner,1
232627,bad aussee,1
190481,broadway star,2
161744,police tape,1
161745,handprint,1
161752,family photo,1
207914,murder of son,1
237378,teenage killer,1
185262,martial arts school,1
9679,secret government organization,2
209095,con woman,3
195923,künstlerin,1
195926,komponist,1
195927,galgenhumor,1
10001,head in jar,1
12341,pitbull,3
158415,beagle,2
208339,mad family,1
180222,valley,5
982,rain shower,2
33665,unpaid bill,2
33666,windshield,1
33820,walking on roof,3
190072,odd job,1
203688,electro,1
163474,bulldozer,2
223335,seaplane,1
185016,miracle drug,1
185017,cortisone,1
33442,feces,2
190869,creepy person,2
208388,plot to kill,1
187287,bat masterson,2
187288,army sergeant,2
187290,mentally challenged,2
228039,gangs,2
2230,zehlendorf,1
168468,dead father,3
168469,reference to bob dylan,1
168472,bedtime story,3
168477,unmarried couple,2
168479,medical illustrator,1
168482,reference to huckleberry finn,1
168485,sonogram,1
168486,expectant grandmother,1
168491,testicles,3
207758,berlin airlift,1
10459,dilemma,4
155583,neurosurgeon,4
188339,surgical instruments,1
196188,thought,1
228470,kiev,2
11203,rooster,3
194404,supervillain,4
222291,ranch foreman,2
172643,funeral parlor,2
172649,boy in peril,1
172653,oncology ward,1
172655,desecration,1
172656,child cancer,1
172657,rosary,1
172659,experimental cancer treatment,1
172664,hide and seek,2
10641,time capsule,1
10652,astrophysicist,1
10657,lexington massachusetts,1
10664,westford massachusetts,1
225582,child prostitution,2
186349,omaha nebraska,1
163165,martyr,3
185316,ramayana,1
185317,castle on fire,1
185318,mistrust,2
185320,exiled prince,1
185324,devoted wife,1
185331,faithfulness,1
185337,test of faithfulness,1
185341,test by fire,1
192159,hindu mythology,3
157266,schoolmates,4
185019,child neglect,4
323,raf,3
207445,prison life,2
18002,hard rock,7
234198,marital fight,1
234199,rapier wit,1
11509,cheating on partner,2
163964,carny,2
163969,baldness,1
163972,picking one's nose,1
163982,pushing a car,1
163985,ticket booth,1
163997,job seeking,3
163998,leaving home,1
164000,drugged cookie,1
10262,financial journalist,1
9698,envelope,1
6525,fast,2
206750,transgression,1
222047,angel of death,1
225964,female masturbation in public,1
225966,film casting,1
5462,barbie,19
5463,the carpenters,1
199391,pimps,1
10588,political incompetence,2
10589,warmongering,2
157333,vote,3
8030,pirate radio,2
223202,do over,2
13519,german occupation of france,1
10851,blog,5
8737,bogotá,1
5858,leeds united,1
166096,cup,1
187264,derby county,1
187265,management,2
160868,taser,3
226738,ultraviolence,1
190479,secessionists,1
227846,reference to calvin coolidge,1
204071,prince albert,1
220649,british monarchy,1
235424,intersecting lives,1
208330,rodeo cowboy,4
214754,platos retreat,1
9684,warp speed,2
9686,warp engine,1
7640,butoh tanz,1
199814,sorceress,4
231404,oracle,1
1202,monaco,2
12642,shattered home,1
12643,bizarre past,1
12645,frightening visions,3
9676,anti matter,1
234169,cern,2
190424,cavalry officer,1
187115,palmenhaus schönbrunn vienna,1
163780,tennis ball,1
163791,escort girl,5
163798,lincoln nebraska,2
11425,male with long hair,1
175910,kite flying,1
175915,freezing to death,1
175916,riding a bus,1
175922,anxiety attack,1
175924,child on life support,1
175928,man wearing a wig,2
175930,extreme closeup,1
156186,cameo,3
10580,russian roulette,4
10583,performance artist,1
14795,jacket,2
168948,coat,3
194476,amelia earhart,1
209642,smithsonian,2
6181,cookery course,1
33932,casting director,2
33942,leotard,2
220760,the end,1
220761,windy,1
166539,loan officer,2
172417,obituary,2
175715,floating in the air,1
221536,exploring,1
201363,weimar germany,2
237151,falseness,1
237152,grandiose  behavior,1
206841,working women,1
9750,bayou,5
11462,lost weekend,1
11467,hit with tire iron,1
235064,remake of malayalam film,11
3909,restaurant guide,1
3913,loss of taste,1
208126,crown jewels,1
163919,manufacturing,5
188606,middle america,1
188607,rube,1
161178,wintry,1
177502,subway tunnel,4
10276,orson welles,2
173446,mortar,1
7034,riesen käfer,1
7845,riesenmonster,1
4482,double moral standard,1
11960,naked scene,1
10406,hebrews,1
161230,train conductor,3
235526,cannibal cult,1
173841,body armor,1
10992,executioner,2
15025,parenting,6
223569,legal guardian,4
10554,john candy,1
189978,fan film,8
175974,panorama,1
175977,aerial photography,1
175980,greenhouse gases,2
175984,carbon offset,1
175985,landscape,4
175992,easter island,1
12138,big mountain,1
172240,limp,3
155450,cape cod,3
154882,appeal,2
190669,black panther party,2
7443,kidney transplant ,1
10390,hindi,9
224350,bollywood-hollywood crossover,1
11437,shot in the crotch,3
155757,betting on horse,4
159469,jewel theft,3
237546,chiseler,2
237595,beautiful bride,1
237596,rip-off artist,1
197997,steel town,1
180509,ikea,2
197154,street cleaners,1
12403,girlfriend from china,1
12404,hard to kill,2
12406,testting,1
12407,testing,1
12408,head of state,1
180424,gay nineties,2
193705,graft,1
193706,beer garden,2
185270,remake of korean film,2
164555,one eyed man,2
190980,greek soldier,1
6756,elisabeth of austria,1
6757,ludwig der ii,1
6758,neuschwanstein,1
6759,herrenchiemsee,1
12639,brutal death,3
33899,rockumentary,4
208817,indie rock,2
219900,chiropractor,1
167065,counterfeiting,3
155591,all girl,1
207939,figher airplane,1
13384,tv morning show,2
227095,longest film,1
212425,trapped in a house,2
207825,connection,2
179435,beforecreditsstinger,1
10650,prawn,1
195139,internment camp,1
233016,segregation,3
222186,publishing,3
204977,bilbao,2
11044,soul selling,2
210347,revenge drama,3
10947,goat,5
210454,airlifting a piano,1
166990,shack,3
180228,pony express,1
180479,telegraph,1
165840,saddle,1
8829,turnier,2
181318,asperger's syndrome,5
181319,electrical engineer,1
192134,asperger's,2
176056,time traveler,9
10686,battle of the bands,1
8046,aspen,3
233617,popular girl,2
155449,b-girl,2
156904,dyr,1
206671,city life,1
14639,thug,6
163682,puerto rico,3
208449,reggaeton,1
210352,love drama,2
211052,farm hand,2
188274,b western,1
180074,government official,1
3367,body cult,2
185301,olympia,1
174109,documentary filmmaking,4
199388,cinematography,1
47017,jazz singer,3
47018,weasel,2
33897,twin towers,1
210110,fishing poll,1
163702,rum,2
209366,graduation speech,1
5976,multiculturalism,5
181316,senegalese,1
181317,multilingual,1
10425,viagra,6
18236,fasting,4
177104,family values,2
182278,farming community,4
196943,family exchange,1
196944,vegetarianism,2
196947,hospitality,2
196949,cassette tape,2
196952,odd religious customs,1
196953,community spirit,2
196955,healthy food,1
196956,herbal remedies,1
196957,popcorn,2
196958,dating woes,1
196960,dead grandfather,1
196975,supernatural phenomena,1
3881,curatorship,1
187249,catskills,2
187250,dog tags,1
9073,marilyn monroe,4
11856,overturning car,1
11858,red,3
173293,white horse,4
232819,phantom jam,1
185638,egyptian,4
185237,eyes,3
156949,end of world,2
178655,rag doll,2
11401,carry on,11
234627,toilet attendant,1
234628,hen pecked husband,1
226830,prision,1
213856,east elbia,1
231063,umerziehung,5
181134,tv special,14
186835,shared dream,1
10945,staring contest,1
11659,paranoid fantasy,1
181031,ski lift,5
212886,ski instructor,2
166519,wild goose chase,1
161173,succubus,6
160263,white castle,1
163925,industrial accident,1
189361,sexless marriage,1
192210,online gaming,2
160961,lifeguard,7
40841,monsanto,1
40842,organic food,4
40844,sustainable,3
41000,griculture,1
191990,rack torture,1
208199,chrysler imperial,1
166477,confessional,4
175956,lesion,1
175957,jumping off a building,1
41365,council,1
10566,laestadian movement,1
15191,seminar,1
186779,motivational speaker,2
209159,salon,3
221162,puzzle box creator,1
221164,revive dead,1
196133,argentinian history,2
223193,soccer player,2
33711,entity,3
207803,prodigal son,2
210216,australian new wave,1
215397,pinoy,24
181328,struggling artist,1
33829,whaling,3
212409,cove,1
34029,chubby woman,2
10535,sino japanese war,3
156183,west,4
11282,roller derby,3
167068,twinkie,1
167081,body count,1
167095,disposing of a dead body,4
167103,bitten on the arm,1
235354,fear of clowns,1
176876,fashion magazine,5
160128,stich,1
14674,vaccine,4
220873,microbe,1
220874,anthrax,1
18480,tropical,1
215533,french polynesia,1
215534,polynésie française,1
185440,mine shaft,1
186355,riot police,1
41207,grave robber,1
207597,children's perspectives,1
223018,lombardy,1
10695,men in underwear,2
171886,world record,3
173476,late for school,1
173477,overflowing toilet,2
173484,story told by lead character,1
15039,chinese emperor,3
5047,maneuver,2
188169,electric train,1
188170,toy factory,3
188172,ballet class,1
12095,omaha,1
166865,happy slapping,1
166867,asthma inhaler,1
166869,return from dead,1
229684,life in the slums,2
185002,balance,2
211745,fishing pole,1
208109,intellectual impairment,1
208110,porch,1
11156,stew,1
18063,sports bar,1
18065,new york giants football,1
12399,homeschooling,2
11330,cider,1
156127,charles darwin,1
9832,cylon,1
185009,human heart,1
209962,dead friend,1
11119,helmet,2
167476,thunder,2
236684,pixar animation,23
208090,mayan,2
230910,ark,1
232318,solar,1
232339,destruction  of mankind,1
1821,sunday,2
172727,anchorage alaska,1
176351,lemon tree,1
176352,orchard,1
191750,ninjutsu,1
6448,watts riots,1
206443,oxford university,2
215995,black pantyhose,1
175397,wrist slitting,2
184366,forced to strip,3
211338,gagged,2
14951,bo staff,1
201951,crossover,1
221309,multiverse,2
6434,marbella,1
3870,mickey mouse,22
226510,sports marketing firm,1
230331,secret code,1
205685,animal cruelty,4
182414,traffic,3
6081,nation,1
6358,sandinistas,2
181329,big dreams,1
192995,frog prince,1
197935,charlatan,2
204267,heart trouble,1
210017,blood bank,1
206546,drinking weekend,1
208290,pentathlon,1
1819,paddleboat,1
12548,shooter,2
179413,cooperation,2
186711,methadone,1
18486,child molester,4
165735,sidewalk cafe,1
165736,room key,1
165746,driving a car,1
165748,coastline,1
165752,search for meaning,1
165761,sequins,1
165763,singing photograph,1
165764,sliding down a pole,1
165765,costume designer,1
227808,biscuit,1
155717,footsteps,1
14670,unknown father,3
196290,angola,3
12103,suicide of father,1
3959,coconut,1
236297,tattoo art,1
236298,dance ritual,1
236299,native,1
11131,biohazard,3
10847,boston garden,2
233706,night creatures,1
160798,modern-day western,1
192555,family dog,1
206863,waiting,2
14984,cardiologist,1
14987,cliffs,1
207764,tribal law,1
207765,wife beater,3
188246,corsican,1
208205,russian woman,1
9566,catalonia,2
197221,naxos greece,1
166466,heathrow airport,1
15189,violin player,2
180736,gun shot,2
202491,kunoichi,1
188662,sports writer,2
1396,colosseum,1
176708,chisel,2
33844,margaret thatcher,3
164859,dole,1
197307,teenage prostitution,2
164167,new brighton england,1
232260,aspiring musician,1
187910,kick,1
187928,prison fight,2
188334,logger,1
233004,angels,2
10673,domestic life,3
5051,sklavinnen,3
7377,carthage,1
7378,hannibal,1
7379,fleet,2
195543,indecision,2
163578,land owner,2
221149,actual animal killed,1
209812,criminology,1
235847,psychological terror,1
237207,quince,1
190890,attempted strangulation,1
207059,white collar criminal,2
10798,duct tape,3
180788,foreman,1
180789,machine shop,1
180790,polish american,1
188626,drill press,1
224586,kashmir,1
186829,fishing net,1
220200,pastries,2
230458,soviet defector,1
44365,poseidon  ,1
68838,lightning bolt,1
11459,locked in trunk of car,1
11460,baseball card,1
10774,jack daniels,2
9365,tony blair,2
161164,hypatia,1
161168,library of alexandria,1
206713,master and servant,1
219949,mixed heritage,1
12424,yakluza,1
12426,shinjuku,1
12427,criminal syndicate,3
12428,taiwanese,2
33597,tooth fairy,4
189363,bottled water,1
181518,cheating fiancée,2
236383,relationships,2
41177,weapon of mass destruction,2
41178,baghdad,3
41179,iraqi ,1
174038,personal assistant,2
180702,expecting twins,2
185795,lens flare,2
188259,money problems,7
210245,bmw,2
217989,confession booth,1
217992,thoughts of retirement,1
217993,hail mary,1
217996,working in the nude,1
217997,drug raid,1
217998,ironing money,1
217999,bedtime prayer,1
218000,briefing,1
218001,shot point blank,1
218002,reference to gregory hines,1
218003,police badge,1
218005,sex slave,3
218006,trail of blood,1
218008,gold watch,1
218010,mold,1
40854,airport security,1
9928,bereavement,4
209493,21st century,8
198433,frostbite,1
193692,city as place of sin,1
188664,betting parlor,1
193659,splatterpunk,1
236495,low budget film,1
166531,card playing,3
233243,video poker,1
193526,all star,2
234350,skits,1
183229,most dangerous game,3
11739,repo man,2
166489,war of 1812,2
33592,cityscape,1
33593,drawn,1
33594,falling elevator,1
191783,new york art world,1
191784,art scene,2
200957,degenerate,2
11341,methamphetamine,3
11832,peter pan syndrome,1
187989,suspicious wife,1
187996,female doctor,2
189142,welfare,4
221728,acupuncture,1
160184,super strength,3
235818,hommage,1
208277,family affairs,3
216961,suicide contemplation,1
6423,guesthouse,3
231238,lower austria,2
172942,contortionist,2
186800,human cannonball,1
185434,rookie,3
234368,kickass,1
162863,torquemada,1
181820,witch trial,2
41375,casket,2
41377,lily,1
191303,sir walter raleigh,1
210845,city editor,1
5120,faint,1
202898,edwardian,1
221240,curtain call,1
14600,guitarist,2
156823,drummer,8
164057,talent contest,3
10395,piracy,2
227240,antisocial behavior,1
4413,grandchildren,1
7749,reicher graf,1
228937,apologetics,1
209009,federal reserve,2
166737,shot with an arrow,2
177094,mud,3
188265,chieftain,2
188266,starvation,10
188267,war paint,1
188268,chained to a post,1
13035,middle school,6
210351,friendship drama,1
224637,line drawing,1
176346,theater agent,1
10720,t-horror,2
195607,aria,1
210090,lego,10
218190,home education,1
18378,pesticide,5
206570,banana plantation,1
234221,david vs. goliath,2
175056,black ops,4
175069,reference to macgyver,1
175075,sucked into jet engine,1
217119,family comedy,2
14901,body mutilation,3
15209,dead boy,4
228465,eaten by rats,3
235704,pet rat,1
15480,modern art,1
193787,nursing,1
183646,robert e. howard,1
183654,hanged body,1
183664,pile of gold,1
183668,cloak,1
10172,thai,3
195337,belgrade,1
227245,goalkeeper,1
156290,meat pie,2
169970,child smoking,2
229212,otoko wa tsurai yo,3
